Orignal Compute,Original Total,XGBOOST Compute,XGBOOST Total,XGBoost Normalize,XGBoost Normalize Total
1.196341753,7.469846964,1.43192935,6.435858488,40.90718961,45.36177945
1.203427076,7.559255838,1.42748785,6.435262918,40.74161386,44.7679193
1.198754072,7.582231998,1.486312389,6.540211678,40.74656796,44.67681551
1.20872426,7.685215473,1.46717906,5.758761168,40.73608136,44.63532472
1.200027227,7.742569208,1.418982983,5.585321665,40.73525977,44.59191418
1.200512648,7.686655283,1.418719292,5.589335442,40.80148458,44.70193195
1.194577217,7.612053156,1.437878609,5.59681344,40.85501838,45.05621123
1.197231531,7.591032982,1.420385838,5.569663763,40.94470263,45.30769491
1.19530344,7.605605602,1.42314887,5.614353657,40.86820889,45.21308994
1.198194981,7.441427231,1.426644564,5.6328969,40.89772415,45.27352357
1.19772768,7.58224535,1.43439579,5.627220869,40.88341331,45.28511119
1.196410894,7.58096385,1.425482035,5.595498323,40.92002249,45.3811481
1.198759794,7.449164391,1.421767473,5.603242159,40.88341689,44.97360301
1.195387602,7.519671202,1.429704189,5.626568556,40.86595321,44.8796258
1.196650982,7.344847202,1.436822653,5.68225956,40.84768844,44.92359304
1.19395709,7.399082422,1.43002367,5.626030684,40.92912841,45.27083969
1.194402218,7.353729486,1.440000534,5.658645868,40.91522861,45.22309756
1.193718433,7.365872145,1.468173742,5.733407021,40.91084766,45.2687428
1.195441723,7.431020975,1.441096306,6.188461304,40.95306802,45.31448841
1.193969727,7.485364199,1.446028709,6.347683907,40.93221688,45.27527404
1.193390369,7.416437149,1.438368797,6.355202198,40.95008993,45.35201979
1.197450161,7.420346498,1.43329215,6.317094564,40.93284702,45.26193714
1.193215132,7.561560869,1.428353786,6.319883347,40.88151646,45.15513539
1.204714298,7.464550018,1.433179617,6.312292099,40.93473482,45.26583433
1.194709301,7.558289528,1.447296619,6.291291475,40.91940284,45.20623779
1.199371338,7.513735056,1.428160429,6.294074297,40.89941335,45.25229692
1.196773767,7.571499109,1.421890259,6.245081902,40.93334174,45.19166565
1.194478035,7.49514389,1.435885429,6.300961494,40.81037354,44.67020059
1.192880869,7.42150712,1.417300701,6.254428387,40.80746603,44.73519707
1.194643497,7.618710995,1.425854683,6.280008554,40.80721998,44.75462461
1.201585054,7.58117342,1.42320776,6.292422771,40.81040239,44.78256989
1.20196104,7.63000679,1.423996687,6.330928802,40.81739831,44.78043485
1.201920509,7.47920084,1.431656837,6.338240862,40.83115482,44.79046106
1.214730501,7.434750319,1.442291737,6.35009408,40.89177847,44.89646959
1.201725721,7.339031935,1.444384336,6.337807894,40.90106153,45.09371805
1.21490097,7.351581097,1.438954592,6.362253428,40.65526414,45.11275792
1.201999903,7.350924492,1.470043898,6.414133072,40.62992263,44.92068148
1.201621294,7.404504776,1.428707361,6.331957817,40.60468769,44.93557668
1.206419468,7.38997674,1.42579174,6.318647861,40.59249687,44.89911866
1.201968908,7.465960741,1.420445442,6.296798468,40.54799485,44.62256598
1.202378988,7.407985449,1.428177357,6.303782225,40.54874063,44.42289734
1.202278137,7.450852633,1.443879604,6.317261934,40.53248334,44.42379475
1.203281641,7.554530859,1.421855688,6.279019594,40.49294448,44.35872388
1.208801508,7.430681229,1.438147068,6.318956375,40.5711844,44.71851802
1.203975439,7.358452797,1.420848846,6.27473712,40.59860349,44.90336204
1.204217672,7.456402063,1.41584897,6.292611837,40.60219479,44.88831186
1.205205679,7.461137533,1.42769742,6.308706284,40.60015678,44.88132739
1.201701164,7.530158997,1.413699389,6.258690357,40.59425426,44.90951109
1.204670429,7.4140203,1.422370195,6.318333387,40.59925246,44.94454288
1.202961445,7.37417078,1.427340508,6.322066069,40.56720638,44.91013122
1.198563576,7.428608656,1.427766562,6.332821369,40.56916976,44.95380545
1.194176912,7.424131632,1.511600256,6.634144068,40.5846746,45.0781076
1.197942972,7.492949724,1.493013144,6.663230896,40.62601328,44.9619844
1.192342997,7.752306938,1.420757771,6.286082268,40.62763762,44.99534082
1.200606108,8.06221199,1.426992416,6.31538868,40.5944159,44.89434695
1.20280385,7.895517826,1.426050663,6.314523697,40.60019803,44.94548249
1.205623388,7.855401516,1.433249712,6.343936682,40.58156848,44.8950634
1.203087807,7.913895845,1.430978775,6.346432447,40.50911546,44.88796759
1.20196557,7.766177893,1.437590837,6.327282429,40.59906936,44.94879127
1.203701496,7.700113773,1.439816713,6.371106386,40.51773739,44.46931338
1.197596073,7.713801622,1.435403824,6.34280467,40.51206303,44.39076233
1.211516619,7.854259014,1.425681114,6.311449051,40.52215958,44.38286567
1.199766874,7.98796773,1.434395075,6.384269953,40.48443508,44.31223392
1.200842381,7.867959023,1.423705101,6.306066275,40.5072906,44.33082962
1.197792053,7.787125826,1.421445608,6.295094252,40.50001407,44.34386563
1.19986701,7.7752707,1.421116114,6.265834808,40.50812721,44.3682344
1.200693846,7.87619257,1.423406363,6.333699226,40.51190376,44.39032841
1.199442625,7.901125431,1.429634571,6.316369057,40.5416975,44.5452795
1.198860168,7.768933773,1.4380126,6.341088533,40.64935851,45.25749016
1.206548691,7.918236017,1.428708076,6.34373045,40.6290791,45.22422576
1.201825619,7.912621737,1.432800531,6.342283726,40.64178443,45.21785355
1.201687336,7.872988701,1.432527065,6.343909502,40.62769532,45.20868373
1.255617619,8.675365925,1.434807539,6.356326342,40.64541888,45.22724628
1.284273386,9.110511303,1.433463097,6.368104935,40.67018747,45.23434401
1.283668041,8.984485388,1.454395056,6.407928944,40.64963412,45.25657129
1.244776964,8.408375502,1.429944038,6.324739218,40.61843419,45.22365618
1.219909906,7.798694611,1.430123329,6.375173569,40.66917586,45.20829248
1.212768555,7.908270836,1.427481174,6.319552422,40.65945578,45.21031547
1.206739426,7.931936979,1.430779457,6.357806683,40.65054917,45.1943624
1.20423913,7.836178064,1.453789473,6.379011631,40.67080307,45.28092813
1.274387836,9.318771839,1.428472519,6.308460236,40.64607477,45.30395699
1.209851503,7.92716217,1.437020063,6.325160265,40.70112443,45.28240275
1.244507551,8.557849169,1.434718132,6.326833248,40.62962699,44.9851923
1.273124695,8.717828989,1.450992584,6.283596754,40.597121,45.02589893
1.275534868,8.689061403,1.437814236,6.276558638,40.56350112,44.63102865
1.833968878,10.46516037,1.43153286,6.246320486,40.55750108,44.63269329
1.204383135,7.779620886,1.434472561,6.30346036,40.58327174,44.8695333
2.817167044,13.55996084,1.442615509,6.403417826,40.60504174,44.94569516
2.946594238,14.03699875,1.435572147,6.389394283,40.57939601,44.88413095
2.562470675,12.54382086,1.43964076,6.411159992,40.5978663,44.96768284
1.201891184,7.855691433,1.447457314,6.515781164,40.54396009,44.80661464
1.207404852,7.880031586,1.439577579,6.475714684,40.59774375,44.89630055
1.209973812,7.864293814,1.44025445,6.462935925,40.5583837,44.86005044
1.199715853,7.743442059,1.440583706,6.497480869,40.58460903,44.92113423
1.20152998,7.826650858,1.42998004,6.433787584,40.61108065,45.00456357
1.201608896,7.986317158,1.444110155,6.472708702,40.59610939,44.90631032
1.206355572,7.896701336,1.446099758,6.491049528,40.59596276,44.93210864
1.201776743,7.893635988,1.445405722,6.560813665,40.7477057,45.04864478
1.199817419,7.781767845,1.54302454,6.940234184,40.49295497,44.28790021
1.204735518,7.795289278,1.538435698,7.015679836,40.49843454,44.38095021
1.201185703,7.931205988,1.447669506,6.555542946,40.46595836,44.31851792
1.20353961,7.810724735,1.439414978,6.47489953,40.57049775,44.70618796
1.201023102,7.848990917,1.439174414,6.458132267,40.60153317,44.92810559
1.202853918,7.813142776,1.444637775,6.491572142,40.5522964,44.8992188
1.201463461,7.836818933,1.432023525,6.419220448,40.59282398,44.8998847
1.264467239,8.805725813,1.429336309,6.397961855,40.59969711,44.91846204
1.287311316,8.901196718,1.418205261,6.385916948,40.5800004,44.88706374
1.283082485,8.761436939,1.419599295,6.374014854,40.6386826,44.9190979
1.291730881,8.904462576,1.423205614,6.381035805,40.5236249,44.77442026
1.273021221,8.910200357,1.416465759,6.372998953,40.53229141,44.81969619
1.2008183,7.873580933,1.417440653,6.372189999,40.4152894,44.21520352
1.206516504,7.873443604,1.42265749,6.38830018,40.46597767,44.47404909
1.210988283,7.943509102,1.424020767,6.411544561,40.5676105,44.83279943
1.203192234,7.811467171,1.420311689,6.360345364,40.57005548,45.12655473
1.200551033,7.870486259,1.422900677,6.440454721,40.59128237,44.91465926
1.200258493,7.84038043,1.427313566,6.379598856,40.53378844,44.78266859
1.244150877,8.558348417,1.437085629,6.415131807,40.54696941,44.79834485
1.285487652,8.958734035,1.431223154,6.390417576,40.55389524,44.82120848
1.286163092,8.898534298,1.432681799,6.444959879,40.56363583,44.87089467
1.283947229,8.853424072,1.425106287,6.373467922,40.39815331,44.85336208
1.277728558,8.657629251,1.428946972,6.418521166,40.54078865,44.81825709
1.21561408,7.756636858,1.439930201,6.486712694,40.60686159,44.93523955
1.205770731,7.777838945,1.429666281,6.432509661,40.54454088,44.80734229
1.206121206,7.753157854,1.429509401,6.423202515,40.55795717,44.80918956
1.219076157,7.691307783,1.435917854,6.478448868,40.53073812,44.76430202
1.2488873,8.125378609,1.428202868,6.437622786,40.53305006,44.76336098
1.28365016,8.81269145,1.431032896,6.433016777,40.56711984,44.83699393
1.280578852,8.831418276,1.437597752,6.412107706,40.55086565,44.85986233
1.232051134,7.996700525,1.439401388,6.496456861,40.56924796,44.85625768
1.201517582,7.590807199,1.43670249,6.478048325,40.56232071,44.86449146
1.202995539,7.567460775,1.435571671,6.484032631,40.55832815,44.83230209
1.201023579,7.589167833,1.43115592,6.431912184,40.5469532,44.89196873
1.202926159,7.62153554,1.434502125,6.470702887,40.86030579,45.27745461
1.207743168,7.621953487,1.432323933,6.450690985,40.60755682,44.91842651
1.202097178,7.571149111,1.432900429,6.453072071,40.61786199,44.95620275
1.200537443,7.634961605,1.440374374,6.436154127,40.61724114,44.96022654
1.204610348,7.597237349,1.43558073,6.479579926,40.55269337,44.93197203
1.200557232,7.67079711,1.460269928,6.507093906,40.55756092,44.95059776
1.202275753,7.657480717,1.445395708,6.514026165,40.59907413,44.99527764
1.204121828,7.584971189,1.449548721,6.555936813,40.54862142,44.92449307
1.203029394,7.560069084,1.449248791,6.514152765,40.5750103,44.97318602
1.202876806,7.663192511,1.447881937,6.499226809,40.62992263,45.01617455
1.205325127,7.475034237,1.442652464,6.475709915,40.5500927,44.87902784
1.291367531,8.795881271,1.448502779,6.502287149,40.54560256,44.89808798
1.28465414,8.609663248,1.49029994,6.933321953,40.53902268,44.96374536
1.285694361,8.664379358,1.557399988,7.04144311,40.5026145,44.83292913
1.287198305,8.807407618,1.426604986,6.45985961,40.52325535,44.88066173
1.277541637,8.890766144,1.428471565,6.389041424,40.49163914,44.78513479
1.340853691,10.10615587,1.426080704,6.394951105,40.54547572,45.04325461
1.205899,7.795983076,1.43452549,6.452224493,40.52053618,44.81805444
1.207330227,7.75216651,1.434706211,6.442640066,40.52287006,44.84702682
1.20442915,7.736607075,1.432163715,6.429950237,40.53041482,44.83446956
1.202191591,7.649820566,1.434399605,6.42944169,40.52407813,44.84684157
1.203223705,7.644901991,1.429636478,6.420180321,40.51151204,44.86023188
1.21202302,7.72278142,1.429933548,6.424014807,40.54196572,44.90440822
1.216827869,7.6352911,1.448725939,6.424360514,40.49937129,44.79920077
1.213700771,7.710332394,1.426540375,6.368781328,40.51625419,44.78741002
1.212516546,7.749742985,1.42389822,6.386775255,40.52666712,44.8384521
1.204611063,7.641545057,1.426453829,6.421870232,40.54611969,44.8928411
1.193628073,7.548673391,1.429580212,6.451400518,40.49182463,44.49224329
1.191572189,7.617357492,1.429359436,6.437945127,40.41517639,44.27516484
1.19560194,7.796645641,1.434188128,6.43291235,40.46916318,44.34969997
1.194035292,7.782337904,1.453918457,6.44205308,40.43363547,44.276263
1.19374752,7.639955521,1.437815189,6.432748795,40.56933427,44.44463277
1.193729401,7.584445238,1.434651375,6.439035654,40.43639469,44.26927423
1.194335699,7.571732998,1.430498838,6.461119413,40.49983835,44.52608395
1.227665663,8.396442413,1.426624537,6.409085274,40.57350707,45.18675423
1.263452768,9.060897589,1.437911987,6.487137556,40.56963491,45.11863494
1.213249207,8.105334759,1.421727657,6.371788263,40.61881495,45.25748134
1.190643072,7.769882679,1.418941975,6.445173025,40.62417316,45.29050851
1.193629742,7.70481658,1.426873922,6.388094902,40.60179162,45.22501659
1.195560217,7.478345871,1.431827307,6.451142788,40.57945681,45.16422915
1.192205667,7.498412132,1.431413889,6.455596685,40.46907473,44.44198871
1.192981243,7.588527203,1.434103012,6.456669569,40.58951306,45.19834971
1.193636894,7.623778105,1.429332256,6.430680513,40.62247849,45.26233745
1.194499254,7.594180822,1.429139137,6.405492544,40.58721995,45.16102338
1.198875666,7.454275608,1.431433678,6.458272219,40.58828354,45.17563987
1.197219133,7.642817974,1.429641008,6.421778917,40.58143139,45.16622138
1.197450638,7.525399208,1.431208134,6.406263828,40.57356858,45.15048552
1.186320543,7.398879528,1.432158947,6.4550457,40.53039575,44.82889342
1.18827033,7.374878168,1.426042795,6.408313751,40.55236173,44.48572826
1.204472542,7.499726534,1.447499037,6.45439744,40.49368811,44.43991923
1.198125839,7.462237358,1.435859442,6.481111526,40.43561482,44.32698131
1.198579788,7.511909246,1.447609186,6.422450781,40.58068037,44.86793995
1.1991117,7.547744036,1.4300735,6.403517246,40.54103279,44.84278107
1.195719957,7.447528839,1.41956687,6.367295504,40.62993813,44.90124774
1.196311474,7.515496492,1.425028086,6.405818701,40.55859447,44.85799813
1.194971085,7.366144896,1.429016829,6.384246588,40.5375011,44.81979752
1.190755367,7.45535183,1.449792624,6.450583696,40.57992506,44.91304874
1.19173789,7.552275896,1.440756321,6.438236713,40.52738261,44.8853569
1.19492507,7.524320602,1.451887369,6.42371583,40.55270982,44.81629467
1.194751263,7.63808012,1.503988981,6.807232857,40.64046407,44.95547318
1.197098017,7.485620737,1.499382496,6.815081835,40.56225824,44.84385014
1.195096254,7.461065292,1.42717123,6.387350559,40.56510639,44.85597491
1.196251869,7.580883741,1.428478479,6.397256851,40.63008285,45.04889011
1.196357727,7.540628672,1.428956985,6.423603773,40.48647547,44.41755104
1.193434954,7.456041098,1.427134037,6.381083965,40.45029926,44.21370983
1.198310375,7.619675636,1.443704605,6.434765577,40.44217181,44.21786857
1.198179483,7.464240074,1.435956478,6.438621759,40.52623105,44.5885272
1.199017525,7.563550472,1.430316687,6.448836088,40.52520943,44.88803768
1.194380999,7.465182543,1.428577423,6.387276888,40.52939725,44.77877784
1.201456547,7.420627832,1.422851801,5.600556374,40.53948641,44.81493235
1.193696976,7.673666954,1.438029289,5.572379351,40.53797221,44.72933602
1.193188667,7.736915588,1.419944048,5.542979956,40.51532531,44.55611372
1.193439484,7.670043945,1.428128481,5.594336271,40.45140028,44.22615767
1.194177628,7.63774538,1.437370539,5.585229158,40.45792437,44.23028898
1.195380926,7.634286165,1.429373264,5.601625681,40.47735095,44.2906723
1.193809032,7.78316021,1.421005964,5.606422424,40.58250546,44.87052011
1.19532752,7.872140408,1.42518425,5.569292068,40.55994368,44.96296525
1.196224928,7.847399473,1.427254915,5.583293676,40.56578398,44.79543209
1.195956945,7.86346817,1.450094223,5.614652634,40.51399398,44.55619097
1.197901249,7.631847382,1.433074236,5.630028486,40.44859266,44.30455804
1.195969582,7.646212578,1.433036566,5.585130453,40.46377659,44.35204887
1.193794489,7.532832623,1.440604925,5.638401031,40.65973663,45.24614787
1.194777012,7.502721786,1.428376198,5.608726025,40.62062359,45.24443221
1.196132421,7.565278053,1.439184427,5.635044336,40.61685872,45.19240379
1.198531151,7.55328083,1.432444096,5.63782835,40.66531324,45.27386022
1.196155787,7.576874256,1.448348045,6.335672617,40.44255447,44.28776646
1.199806213,7.535442114,1.453359604,6.380246401,40.46786404,44.31616092
1.195007086,7.508359909,1.447079659,6.392848253,40.46586061,44.26880145
1.211407423,7.654855967,1.454999924,6.287065744,40.47419262,44.31151295
1.282390118,8.155270576,1.435113907,5.622779131,40.59810901,44.870152
1.280998707,8.168231487,1.43516016,5.616370201,40.56208825,44.84090424
1.28191781,8.269699335,1.449814081,5.589241505,40.59702063,44.94329
1.287859917,8.194677353,1.437309265,5.653971434,40.56173611,44.90013552
1.275351286,8.806962013,1.438606501,5.655317545,40.5800302,44.91910791
1.274041176,8.60355854,1.434551954,5.624749184,40.5610249,44.92568183
1.277718782,8.716051102,1.442149878,5.675056696,40.54491615,44.87180591
1.274146557,8.702169418,1.429439783,5.637536764,40.55251956,44.90296292
1.273970127,8.734535456,1.433786154,5.62849617,40.56571984,44.84569359
1.27525115,8.810978889,1.417884111,5.647513151,40.59783244,44.9604671
1.281459808,8.688409805,1.43338418,5.604315996,40.54117107,44.81065345
1.274170876,8.841911316,1.414436102,5.583143711,40.5908258,44.89852881
